Exposure,Outcome,G_hat
ENSG00000188846,ENSG00000147677,0.015758613501721197
ENSG00000188846,ENSG00000147684,-0.28996229568189164
ENSG00000188846,ENSG00000161016,0.07522372503845597
ENSG00000188846,ENSG00000106803,-0.03034155485838802
ENSG00000188846,ENSG00000136810,-0.053328210137509664
ENSG00000188846,ENSG00000136930,-0.0917025714545364
ENSG00000188846,ENSG00000165732,-0.06703151594149223
ENSG00000188846,ENSG00000180817,-0.07006520926303329
ENSG00000188846,ENSG00000177600,-0.02772570609181329
ENSG00000188846,ENSG00000175390,0.022167505373095756
ENSG00000188846,ENSG00000134825,-0.052756692180475316
ENSG00000188846,ENSG00000118363,-0.016738363363348087
ENSG00000188846,ENSG00000149273,-0.15776074861845685
ENSG00000188846,ENSG00000118181,0.0762033077438035
ENSG00000188846,ENSG00000111640,-0.05227810842245375
ENSG00000188846,ENSG00000061794,0.033143063266208146
ENSG00000188846,ENSG00000063046,0.019175731005903706
ENSG00000188846,ENSG00000196531,-0.06063822234151914
ENSG00000188846,ENSG00000088986,-0.0712669017898004
ENSG00000188846,ENSG00000139726,-0.020275061325944817
ENSG00000188846,ENSG00000139697,0.11085384242037848
ENSG00000188846,ENSG00000120686,-0.06666973623191606
ENSG00000188846,ENSG00000133112,0.016402848851282768
ENSG00000188846,ENSG00000134884,-0.0675531519345536
ENSG00000188846,ENSG00000198176,-0.02913222775301133
ENSG00000188846,ENSG00000100814,0.08380009767168081
ENSG00000188846,ENSG00000129562,-0.04193750226048446
ENSG00000188846,ENSG00000129559,-0.10719996016771452
ENSG00000188846,ENSG00000182117,-0.06672284573053941
ENSG00000188846,ENSG00000140307,-0.09869805571788948
ENSG00000188846,ENSG00000174444,0.166223809997054
ENSG00000188846,ENSG00000140988,0.14450077462700212
ENSG00000188846,ENSG00000103363,-0.05265021078648639
ENSG00000188846,ENSG00000004779,-0.10658054394954004
ENSG00000188846,ENSG00000167515,-0.018281987628341448
ENSG00000188846,ENSG00000167522,0.020007713429668086
ENSG00000188846,ENSG00000108561,-0.025740175525577096
ENSG00000188846,ENSG00000132507,0.04801376080633139
ENSG00000188846,ENSG00000161970,0.11742461096152
ENSG00000188846,ENSG00000198242,0.02081246767653347
ENSG00000188846,ENSG00000125691,0.04643622383458606
ENSG00000188846,ENSG00000173812,-0.11080982435120093
ENSG00000188846,ENSG00000182628,-0.025308867644552386
ENSG00000188846,ENSG00000167658,0.27403364133253577
ENSG00000188846,ENSG00000233927,-0.11339374937137854
ENSG00000188846,ENSG00000130816,-0.049345288338179465
ENSG00000188846,ENSG00000129351,0.02329956766329602
ENSG00000188846,ENSG00000179218,-0.015942034146439174
ENSG00000188846,ENSG00000105185,-0.019891049862458612
ENSG00000188846,ENSG00000130204,0.025143661108215424
ENSG00000188846,ENSG00000130203,-0.11881247442467935
ENSG00000188846,ENSG00000105281,0.027283693457115725
ENSG00000188846,ENSG00000063177,-0.04488935659502706
ENSG00000188846,ENSG00000142541,0.08546579147979205
ENSG00000188846,ENSG00000142534,-0.07778235305373397
ENSG00000188846,ENSG00000125977,0.018831259240429006
ENSG00000188846,ENSG00000101444,0.01738871142423993
ENSG00000188846,ENSG00000000419,-0.016883176235272076
ENSG00000188846,ENSG00000160213,-0.0977488843068963
ENSG00000188846,ENSG00000185608,0.029101130479621765
ENSG00000188846,ENSG00000185651,0.022123202217038215
ENSG00000188846,ENSG00000128228,0.08332801620503594
ENSG00000188846,ENSG00000100220,0.017626198987965053
ENSG00000188846,ENSG00000100129,0.0194396337776142
ENSG00000188846,ENSG00000100316,-0.03124298352278352
ENSG00000188846,ENSG00000126756,-0.03669616572203749
ENSG00000188846,ENSG00000198034,0.07893959904991296
ENSG00000008324,ENSG00000152082,-0.020282029066016633
ENSG00000008324,ENSG00000106028,0.028140810424778492
ENSG00000008324,ENSG00000120533,0.10856835880215333
ENSG00000008324,ENSG00000177600,-0.028610316813887846
ENSG00000008324,ENSG00000149136,0.06548194679725897
ENSG00000008324,ENSG00000111142,-0.08029229530017964
ENSG00000008324,ENSG00000089157,-0.05891034431532783
ENSG00000008324,ENSG00000140307,0.09605775375222708
ENSG00000008324,ENSG00000108107,-0.020357367142389733
ENSG00000008324,ENSG00000198900,0.13505998306009642
ENSG00000181061,ENSG00000196531,0.02016816227475427
ENSG00000181061,ENSG00000140307,0.021168438124832763
ENSG00000075914,ENSG00000142864,0.016733680188807335
ENSG00000075914,ENSG00000115053,0.018306189896074555
ENSG00000075914,ENSG00000140307,0.05866281555044655
ENSG00000075914,ENSG00000101158,0.04950034464650611
ENSG00000181555,ENSG00000109332,0.045558330492782455
ENSG00000181555,ENSG00000120533,-0.02057637178650031
ENSG00000181555,ENSG00000110492,0.03113593167996339
ENSG00000181555,ENSG00000167522,0.022645877698922946
ENSG00000173473,ENSG00000133226,-0.020601800647129947
ENSG00000173473,ENSG00000152082,0.1001480068534022
ENSG00000173473,ENSG00000197756,-0.034393776365318235
ENSG00000173473,ENSG00000114686,0.09830543439119474
ENSG00000173473,ENSG00000174953,0.018541593259766884
ENSG00000173473,ENSG00000113013,0.029544146914568626
ENSG00000173473,ENSG00000120533,-0.023508060454008894
ENSG00000173473,ENSG00000137154,0.020878811901060855
ENSG00000173473,ENSG00000165732,0.022922609513983956
ENSG00000173473,ENSG00000180817,0.019650502628420923
ENSG00000173473,ENSG00000125691,-0.015404476282709354
ENSG00000173473,ENSG00000233927,0.04493639178195186
ENSG00000232112,ENSG00000133226,0.020754690535046375
ENSG00000232112,ENSG00000144381,0.025083691715425373
ENSG00000232112,ENSG00000187514,0.030506628770295745
ENSG00000232112,ENSG00000113013,-0.017081777488724064
ENSG00000010256,ENSG00000113013,-0.04276356010255721
ENSG00000010256,ENSG00000156467,0.1836698409990944
ENSG00000010256,ENSG00000111142,-0.027658611029615657
ENSG00000010256,ENSG00000004779,0.028976919235231012
ENSG00000010256,ENSG00000169021,0.05546104896399582
ENSG00000178035,ENSG00000004487,-0.02541962554461269
ENSG00000178035,ENSG00000159352,0.06649211779635705
ENSG00000178035,ENSG00000115053,0.038616111410043286
ENSG00000178035,ENSG00000128524,0.02114787379014165
ENSG00000178035,ENSG00000175550,0.015141653222720937
ENSG00000178035,ENSG00000111142,-0.028133873745371383
ENSG00000178035,ENSG00000089157,-0.022281907813851927
ENSG00000178035,ENSG00000088986,0.12417253624697096
ENSG00000178035,ENSG00000074071,0.027446154350976304
ENSG00000178035,ENSG00000129351,0.018250288150449753
ENSG00000178035,ENSG00000198900,0.030073389177378066
ENSG00000178035,ENSG00000101158,-0.03397307963234709
ENSG00000162244,ENSG00000242485,0.017885490742916486
ENSG00000162244,ENSG00000070831,-0.04113447541885353
ENSG00000162244,ENSG00000183726,-0.025953701939907113
ENSG00000162244,ENSG00000126698,0.01544935603190102
ENSG00000162244,ENSG00000130770,-0.05792577522504221
ENSG00000162244,ENSG00000054118,-0.01887535394075532
ENSG00000162244,ENSG00000181817,-0.030046214709872527
ENSG00000162244,ENSG00000126088,-0.027931687126321082
ENSG00000162244,ENSG00000142864,0.030391937535001887
ENSG00000162244,ENSG00000122406,0.11126908635712018
ENSG00000162244,ENSG00000159352,-0.02239837238685918
ENSG00000162244,ENSG00000177954,-0.0603849084133891
ENSG00000162244,ENSG00000143256,0.08281802451647806
ENSG00000162244,ENSG00000143198,-0.045313023065239634
ENSG00000162244,ENSG00000047410,-0.015468151479907578
ENSG00000162244,ENSG00000198700,-0.015370825856856271
ENSG00000162244,ENSG00000143742,-0.04970119914318209
ENSG00000162244,ENSG00000163041,-0.025338440865886918
ENSG00000162244,ENSG00000173726,-0.016895403868672096
ENSG00000162244,ENSG00000115484,0.01883487659952973
ENSG00000162244,ENSG00000143977,0.029507041057562917
ENSG00000162244,ENSG00000071082,0.062384495332253834
ENSG00000162244,ENSG00000125611,-0.020527301670769646
ENSG00000162244,ENSG00000144381,0.02643398895095636
ENSG00000162244,ENSG00000055044,0.018232765869368478
ENSG00000162244,ENSG00000138442,0.017402636117825127
ENSG00000162244,ENSG00000114942,0.1993653581462483
ENSG00000162244,ENSG00000197756,0.09631630312889833
ENSG00000162244,ENSG00000187514,0.1995078526639022
ENSG00000162244,ENSG00000174748,0.051039113210292184
ENSG00000162244,ENSG00000188846,-0.21822201117447462
ENSG00000162244,ENSG00000163931,-0.03886716010381803
ENSG00000162244,ENSG00000114391,-0.1478217053013268
ENSG00000162244,ENSG00000184897,-0.028946122090153757
ENSG00000162244,ENSG00000114686,-0.028077072448025858
ENSG00000162244,ENSG00000071794,-0.030150473903119878
ENSG00000162244,ENSG00000174953,0.0343616572673444
ENSG00000162244,ENSG00000272602,0.029551077233261284
ENSG00000162244,ENSG00000163682,-0.0593536759440903
ENSG00000162244,ENSG00000174780,-0.08642503961380134
ENSG00000162244,ENSG00000163319,0.06319259730897078
ENSG00000162244,ENSG00000151247,-0.01565855922725881
ENSG00000162244,ENSG00000109332,-0.015325250552080658
ENSG00000162244,ENSG00000250361,-0.03510151537991787
ENSG00000162244,ENSG00000171421,0.034541760663421794
ENSG00000162244,ENSG00000188725,0.03153302296043862
ENSG00000162244,ENSG00000127184,-0.029513734562691175
ENSG00000162244,ENSG00000164292,0.016429169667335708
ENSG00000162244,ENSG00000153037,-0.023523940834101663
ENSG00000162244,ENSG00000113013,0.10487289683328499
ENSG00000162244,ENSG00000181163,-0.03074328426315336
ENSG00000162244,ENSG00000169230,0.04137919395448568
ENSG00000162244,ENSG00000198721,-0.01951098188470381
ENSG00000162244,ENSG00000197061,-0.024177497496283548
ENSG00000162244,ENSG00000204308,-0.024889157876782548
ENSG00000162244,ENSG00000204256,0.026293898087129182
ENSG00000162244,ENSG00000112473,-0.053751364528662283
ENSG00000162244,ENSG00000124614,0.017621293160797143
ENSG00000162244,ENSG00000112118,0.09858250367929262
ENSG00000162244,ENSG00000118513,0.017810433147133063
ENSG00000162244,ENSG00000008018,-0.03795174141107919
ENSG00000162244,ENSG00000172115,0.04009820742294496
ENSG00000162244,ENSG00000106588,-0.046139114689515516
ENSG00000162244,ENSG00000106682,-0.04114352475664297
ENSG00000162244,ENSG00000241468,0.03198382599526482
ENSG00000162244,ENSG00000172354,-0.015141432397875276
ENSG00000162244,ENSG00000128524,-0.0366596650254908
ENSG00000162244,ENSG00000243317,-0.021638443557491737
ENSG00000162244,ENSG00000090263,0.05786821787913523
ENSG00000162244,ENSG00000106028,-0.049119731797219617
ENSG00000162244,ENSG00000008988,0.021578542801842737
ENSG00000162244,ENSG00000147604,-0.04652257590834049
ENSG00000162244,ENSG00000156467,-0.029846936660118662
ENSG00000162244,ENSG00000156482,0.06284754434747879
ENSG00000162244,ENSG00000120533,-0.028695130909549206
ENSG00000162244,ENSG00000147677,0.034277443203814116
ENSG00000162244,ENSG00000137154,-0.12585666864313574
ENSG00000162244,ENSG00000196305,0.023352902086776102
ENSG00000162244,ENSG00000136938,-0.049446091400159584
ENSG00000162244,ENSG00000106803,-0.03822311859924285
ENSG00000162244,ENSG00000136810,-0.02304032077906557
ENSG00000162244,ENSG00000242616,-0.0276962349784601
ENSG00000162244,ENSG00000136930,-0.06237108388937614
ENSG00000162244,ENSG00000197958,0.06926666750299282
ENSG00000162244,ENSG00000067064,-0.029911132767440403
ENSG00000162244,ENSG00000138326,0.03478648237045441
ENSG00000162244,ENSG00000171314,-0.032500922146141656
ENSG00000162244,ENSG00000185627,-0.024821910883199183
ENSG00000162244,ENSG00000110492,0.06590768031756913
ENSG00000162244,ENSG00000134825,-0.055700594562763835
ENSG00000162244,ENSG00000167996,-0.09670366696900376
ENSG00000162244,ENSG00000254772,0.042438637935836715
ENSG00000162244,ENSG00000172922,0.07417392429637039
ENSG00000162244,ENSG00000069482,0.015363744058130865
ENSG00000162244,ENSG00000118363,-0.03770046280543418
ENSG00000162244,ENSG00000111639,-0.02664983001545095
ENSG00000162244,ENSG00000111640,-0.01708971922644413
ENSG00000162244,ENSG00000111726,-0.021628783257847124
ENSG00000162244,ENSG00000123416,-0.023334867115632537
ENSG00000162244,ENSG00000161813,-0.0315959325353043
ENSG00000162244,ENSG00000135486,-0.04145379555678274
ENSG00000162244,ENSG00000229117,0.04792452157584053
ENSG00000162244,ENSG00000196531,-0.0340897014041151
ENSG00000162244,ENSG00000175203,-0.02462002344867951
ENSG00000162244,ENSG00000111615,-0.055864054604762646
ENSG00000162244,ENSG00000139726,-0.03926010741749375
ENSG00000162244,ENSG00000139697,-0.016943859564630355
ENSG00000162244,ENSG00000122026,0.06764677485401803
ENSG00000162244,ENSG00000120686,-0.09477665074503241
ENSG00000162244,ENSG00000123200,-0.04310436147261726
ENSG00000162244,ENSG00000151287,0.018126165276965717
ENSG00000162244,ENSG00000134884,0.0432555133162188
ENSG00000162244,ENSG00000092199,-0.03096195038200476
ENSG00000162244,ENSG00000129562,-0.019778519387877218
ENSG00000162244,ENSG00000129559,-0.01935470877732544
ENSG00000162244,ENSG00000129534,-0.015518654351278582
ENSG00000162244,ENSG00000087302,0.02315880412117779
ENSG00000162244,ENSG00000100664,0.020409066459033978
ENSG00000162244,ENSG00000166200,-0.02566609365216478
ENSG00000162244,ENSG00000140307,-0.056874228750693194
ENSG00000162244,ENSG00000074071,0.019191891618547813
ENSG00000162244,ENSG00000140988,0.022884038660566406
ENSG00000162244,ENSG00000167978,0.026513972697148395
ENSG00000162244,ENSG00000004779,-0.12950443785001095
ENSG00000162244,ENSG00000149923,0.059984026470590736
ENSG00000162244,ENSG00000051523,0.016756247015074582
ENSG00000162244,ENSG00000167522,-0.02891017961734077
ENSG00000162244,ENSG00000132507,0.04823581174241802
ENSG00000162244,ENSG00000161970,0.08837088209123656
ENSG00000162244,ENSG00000170315,-0.029677090259303776
ENSG00000162244,ENSG00000141030,-0.020313325072432973
ENSG00000162244,ENSG00000108298,-0.08579387545121252
ENSG00000162244,ENSG00000170689,0.03255234029262774
ENSG00000162244,ENSG00000172809,0.0893506307087963
ENSG00000162244,ENSG00000132475,-0.031815313556878506
ENSG00000162244,ENSG00000169710,0.015111260151963728
ENSG00000162244,ENSG00000101557,0.08064676540483279
ENSG00000162244,ENSG00000152234,-0.018855687018126715
ENSG00000162244,ENSG00000116017,0.01709068121172947
ENSG00000162244,ENSG00000233927,0.030695273999164514
ENSG00000162244,ENSG00000198258,-0.019284256304304304
ENSG00000162244,ENSG00000129351,0.03540270879872857
ENSG00000162244,ENSG00000130313,-0.03467760880935693
ENSG00000162244,ENSG00000007080,-0.017395842868548513
ENSG00000162244,ENSG00000105701,-0.04189020265161772
ENSG00000162244,ENSG00000221983,0.028233568725916123
ENSG00000162244,ENSG00000105669,-0.04173292521089574
ENSG00000162244,ENSG00000169021,-0.023739231956003574
ENSG00000162244,ENSG00000130748,-0.037747060540385916
ENSG00000162244,ENSG00000063177,-0.038376156525822595
ENSG00000162244,ENSG00000087086,0.02713418087413619
ENSG00000162244,ENSG00000104872,-0.07440948321094273
ENSG00000162244,ENSG00000142541,0.07441387613046102
ENSG00000162244,ENSG00000170906,0.016439664230690616
ENSG00000162244,ENSG00000170889,-0.05390479869539166
ENSG00000162244,ENSG00000108107,-0.0660430703307146
ENSG00000162244,ENSG00000101444,-0.026150160801866856
ENSG00000162244,ENSG00000242372,-0.019032867160891337
ENSG00000162244,ENSG00000198900,-0.03444337982710679
ENSG00000162244,ENSG00000101158,-0.15329072907060853
ENSG00000162244,ENSG00000183527,-0.015647100017850652
ENSG00000162244,ENSG00000185608,-0.04642932334193729
ENSG00000162244,ENSG00000070010,-0.03090705938447161
ENSG00000162244,ENSG00000100023,-0.03763286315953394
ENSG00000162244,ENSG00000185686,0.10991171526815527
ENSG00000162244,ENSG00000100220,0.029728610451623033
ENSG00000162244,ENSG00000100316,-0.06110173514446689
ENSG00000162244,ENSG00000239900,-0.028256143493832802
ENSG00000162244,ENSG00000100380,-0.030109659173650802
ENSG00000162244,ENSG00000169100,0.0151583539913039
ENSG00000162244,ENSG00000126756,0.06382321118325099
ENSG00000162244,ENSG00000102007,0.021322219777311593
ENSG00000162244,ENSG00000198034,0.028908173447642734
ENSG00000162244,ENSG00000198918,0.02126648689734361
ENSG00000162244,ENSG00000147403,-0.01842404420766185
ENSG00000114902,ENSG00000174780,-0.017993309843943737
ENSG00000163931,ENSG00000173726,0.058605337507638376
ENSG00000163931,ENSG00000144381,0.036796581834250136
ENSG00000163931,ENSG00000197756,-0.04646385010136714
ENSG00000163931,ENSG00000109475,-0.028827134151257178
ENSG00000163931,ENSG00000145592,-0.03455755880661572
ENSG00000163931,ENSG00000204435,0.02952689281134224
ENSG00000163931,ENSG00000198755,-0.019962021364181508
ENSG00000163931,ENSG00000136930,0.029478607330274253
ENSG00000163931,ENSG00000165732,0.030190779897300846
ENSG00000163931,ENSG00000171314,0.024208097420629366
ENSG00000163931,ENSG00000107581,0.029459829262626108
ENSG00000163931,ENSG00000175550,0.026663545246400112
ENSG00000163931,ENSG00000166165,0.02737701442543197
ENSG00000163931,ENSG00000167522,-0.019705660136641615
ENSG00000163931,ENSG00000198242,-0.017649608368159996
ENSG00000163931,ENSG00000125691,-0.027895924291148046
ENSG00000163931,ENSG00000186010,-0.025678590140345035
ENSG00000163931,ENSG00000087086,0.09903408832387631
ENSG00000163634,ENSG00000171314,0.020084478650555827
ENSG00000114354,ENSG00000144381,0.015348461614666097
ENSG00000174173,ENSG00000004487,-0.021175425652485442
ENSG00000174173,ENSG00000122406,-0.0323671529422004
ENSG00000174173,ENSG00000266472,0.015997174131956008
ENSG00000174173,ENSG00000173726,0.01565236067608501
ENSG00000174173,ENSG00000144381,0.17334458755554166
ENSG00000174173,ENSG00000197756,-0.02732536393938043
ENSG00000174173,ENSG00000162244,0.029163052998388877
ENSG00000174173,ENSG00000114686,0.032434420264194706
ENSG00000174173,ENSG00000163319,0.022611236817196914
ENSG00000174173,ENSG00000109475,-0.019503083015722494
ENSG00000174173,ENSG00000106028,0.05444195908375185
ENSG00000174173,ENSG00000197958,-0.035630720957788534
ENSG00000174173,ENSG00000171314,0.04080718699125425
ENSG00000174173,ENSG00000177600,-0.0158460479891472
ENSG00000174173,ENSG00000254772,-0.034216781473330106
ENSG00000174173,ENSG00000120686,-0.029008324943249304
ENSG00000174173,ENSG00000140307,0.0365766633798737
ENSG00000174173,ENSG00000137818,-0.018578215618295313
ENSG00000174173,ENSG00000004779,0.035544114796335576
ENSG00000174173,ENSG00000167526,-0.06754637893095429
ENSG00000174173,ENSG00000125691,-0.030463432501666873
ENSG00000174173,ENSG00000172809,-0.04749868162094923
ENSG00000174173,ENSG00000233927,-0.01981954151096686
ENSG00000174173,ENSG00000171858,-0.016036554902962057
ENSG00000174173,ENSG00000241343,-0.02776490235415065
ENSG00000114391,ENSG00000078808,0.01890214398803118
ENSG00000114391,ENSG00000116251,0.1588020104311579
ENSG00000114391,ENSG00000074800,0.11767893619097972
ENSG00000114391,ENSG00000116649,0.07618092564009561
ENSG00000114391,ENSG00000090686,-0.04365788594251507
ENSG00000114391,ENSG00000188529,0.026989688817425292
ENSG00000114391,ENSG00000133226,0.018772951142699106
ENSG00000114391,ENSG00000117632,-0.042186553541509166
ENSG00000114391,ENSG00000198830,-0.016077292668289667
ENSG00000114391,ENSG00000175130,-0.0267824496793808
ENSG00000114391,ENSG00000004455,0.03286364637655128
ENSG00000114391,ENSG00000054118,-0.08067217907006367
ENSG00000114391,ENSG00000171960,0.016766540389170803
ENSG00000114391,ENSG00000065978,0.07121657275411683
ENSG00000114391,ENSG00000117450,-0.024697803351784123
ENSG00000114391,ENSG00000132780,-0.04203938150333846
ENSG00000114391,ENSG00000173660,0.11145436623961924
ENSG00000114391,ENSG00000081870,-0.015554950339416555
ENSG00000114391,ENSG00000142864,0.05457692916337464
ENSG00000114391,ENSG00000162664,-0.04608976995463385
ENSG00000114391,ENSG00000121851,-0.0444165039564612
ENSG00000114391,ENSG00000143401,-0.016387993605754287
ENSG00000114391,ENSG00000266472,-0.06977012178379734
ENSG00000114391,ENSG00000143256,0.09274044817523305
ENSG00000114391,ENSG00000143222,-0.02553077790844411
ENSG00000114391,ENSG00000117592,0.018346728414779398
ENSG00000114391,ENSG00000135837,-0.02807992565002791
ENSG00000114391,ENSG00000135821,-0.022215585080355094
ENSG00000114391,ENSG00000116750,0.025730124528594727
ENSG00000114391,ENSG00000176393,-0.0818836433965805
ENSG00000114391,ENSG00000143761,0.04341386599682286
ENSG00000114391,ENSG00000143774,0.029408003345107847
ENSG00000114391,ENSG00000153187,0.018375287702625958
ENSG00000114391,ENSG00000115758,0.06898907517497964
ENSG00000114391,ENSG00000228474,-0.07762118021143735
ENSG00000114391,ENSG00000115355,-0.01962222854382048
ENSG00000114391,ENSG00000138071,-0.0720653150102674
ENSG00000114391,ENSG00000169564,-0.06496434562867044
ENSG00000114391,ENSG00000143977,0.022967128800378468
ENSG00000114391,ENSG00000075292,-0.04302141943076247
ENSG00000114391,ENSG00000114956,0.037268638883841534
ENSG00000114391,ENSG00000168906,0.021164963402665677
ENSG00000114391,ENSG00000118640,-0.03160931753794367
ENSG00000114391,ENSG00000071082,0.12224975279507966
ENSG00000114391,ENSG00000155368,-0.1290675561551803
ENSG00000114391,ENSG00000136732,0.023373881506107242
ENSG00000114391,ENSG00000152082,0.05806922408042416
ENSG00000114391,ENSG00000065548,0.048811268168560865
ENSG00000114391,ENSG00000144381,0.0367495233251329
ENSG00000114391,ENSG00000055044,0.03340772735008854
ENSG00000114391,ENSG00000163466,-0.04860883830581603
ENSG00000114391,ENSG00000187514,-0.015272539913271287
ENSG00000114391,ENSG00000171148,-0.08697796126766756
ENSG00000114391,ENSG00000171135,-0.016524943613634022
ENSG00000114391,ENSG00000144713,0.09004935825699023
ENSG00000114391,ENSG00000174748,-0.031015264745627567
ENSG00000114391,ENSG00000178035,0.023246965327229512
ENSG00000114391,ENSG00000114353,-0.034361844084449415
ENSG00000114391,ENSG00000114779,-0.03595488151619343
ENSG00000114391,ENSG00000168291,-0.024561626270299754
ENSG00000114391,ENSG00000184220,0.04510468965478823
ENSG00000114391,ENSG00000174173,0.022990483533686535
ENSG00000114391,ENSG00000081154,0.015509740962874594
ENSG00000114391,ENSG00000065518,0.10473749403982108
ENSG00000114391,ENSG00000114023,0.028928585868068953
ENSG00000114391,ENSG00000184897,-0.06095618556517872
ENSG00000114391,ENSG00000114686,0.07535787008116752
ENSG00000114391,ENSG00000091527,0.02007358113658805
ENSG00000114391,ENSG00000163714,0.02464457422165716
ENSG00000114391,ENSG00000174953,0.07873407313562378
ENSG00000114391,ENSG00000163682,-0.017354521130545756
ENSG00000114391,ENSG00000128050,0.025804665321206437
ENSG00000114391,ENSG00000174780,0.057010946489330354
ENSG00000114391,ENSG00000197894,-0.016517228931674875
ENSG00000114391,ENSG00000164032,-0.08338239575020887
ENSG00000114391,ENSG00000109475,0.024546466047852225
ENSG00000114391,ENSG00000198856,-0.02447434490263241
ENSG00000114391,ENSG00000145425,-0.04814500551794712
ENSG00000114391,ENSG00000171421,0.02659871546684459
ENSG00000114391,ENSG00000113407,0.03277240591991802
ENSG00000114391,ENSG00000145592,0.042999430209350126
ENSG00000114391,ENSG00000068796,0.035517189211901404
ENSG00000114391,ENSG00000186468,-0.05198380683839005
ENSG00000114391,ENSG00000164292,0.06917532050051463
ENSG00000114391,ENSG00000164405,0.035415350127443304
ENSG00000114391,ENSG00000145833,0.04000366916190917
ENSG00000114391,ENSG00000113013,0.09293028375381009
ENSG00000114391,ENSG00000131504,0.03065314950849483
ENSG00000114391,ENSG00000177556,-0.09819654459835889
ENSG00000114391,ENSG00000146066,-0.020128546790465576
ENSG00000114391,ENSG00000169230,0.07389518189263161
ENSG00000114391,ENSG00000021355,-0.08952453893543938
ENSG00000114391,ENSG00000204387,0.03800962185025551
ENSG00000114391,ENSG00000213654,-0.02041190862952223
ENSG00000114391,ENSG00000124614,0.07237483071083983
ENSG00000114391,ENSG00000096060,-0.021622076332737446
ENSG00000114391,ENSG00000112667,-0.02250851478013025
ENSG00000114391,ENSG00000180992,0.023292330378325277
ENSG00000114391,ENSG00000112146,-0.0176676842212363
ENSG00000114391,ENSG00000112335,-0.01652362105468735
ENSG00000114391,ENSG00000135535,0.04082508676148626
ENSG00000114391,ENSG00000112306,-0.025526017822918346
ENSG00000114391,ENSG00000028839,0.04226141014534109
ENSG00000114391,ENSG00000157778,-0.026137407276842665
ENSG00000114391,ENSG00000172115,0.025547893045920016
ENSG00000114391,ENSG00000263001,-0.03181352546415415
ENSG00000114391,ENSG00000075142,-0.016436820817621402
ENSG00000114391,ENSG00000166508,-0.015123026984543026
ENSG00000114391,ENSG00000128609,-0.035784511122475965
ENSG00000114391,ENSG00000197448,-0.015033308742249387
ENSG00000114391,ENSG00000104763,-0.04171302217382338
ENSG00000114391,ENSG00000147419,-0.02771111898151341
ENSG00000114391,ENSG00000147465,-0.020514019979763064
ENSG00000114391,ENSG00000147604,0.07252847097598593
ENSG00000114391,ENSG00000164687,-0.02364853096420719
ENSG00000114391,ENSG00000104341,0.10869895817374292
ENSG00000114391,ENSG00000164919,0.018860671384026917
ENSG00000114391,ENSG00000104408,-0.032446773139341085
ENSG00000114391,ENSG00000120533,0.06586663106459703
ENSG00000114391,ENSG00000147677,0.020001544891090635
ENSG00000114391,ENSG00000104549,0.091934775144224
ENSG00000114391,ENSG00000161016,0.12354158356470409
ENSG00000114391,ENSG00000137154,-0.0371642659007964
ENSG00000114391,ENSG00000106803,0.04132502656514859
ENSG00000114391,ENSG00000119314,0.02741238256757955
ENSG00000114391,ENSG00000136930,-0.07374710728402428
ENSG00000114391,ENSG00000175854,-0.05661233199119021
ENSG00000114391,ENSG00000136819,0.026318246753466796
ENSG00000114391,ENSG00000176978,-0.02877113675490305
ENSG00000114391,ENSG00000182154,-0.02263326407956181
ENSG00000114391,ENSG00000148444,-0.022559458847511794
ENSG00000114391,ENSG00000060339,-0.027185936337917636
ENSG00000114391,ENSG00000165732,-0.04504571300159261
ENSG00000114391,ENSG00000180817,-0.029840587481203475
ENSG00000114391,ENSG00000172586,-0.03458143390295977
ENSG00000114391,ENSG00000138326,-0.015060477549960764
ENSG00000114391,ENSG00000122359,-0.03726456505894926
ENSG00000114391,ENSG00000107438,-0.02567812713459379
ENSG00000114391,ENSG00000177156,-0.0969673537053421
ENSG00000114391,ENSG00000177600,0.02143344071554195
ENSG00000114391,ENSG00000110651,0.02047278512520791
ENSG00000114391,ENSG00000166326,0.020034913789750232
ENSG00000114391,ENSG00000134825,-0.032798098695711805
ENSG00000114391,ENSG00000149485,-0.032607108298195825
ENSG00000114391,ENSG00000167996,-0.19258304280028685
ENSG00000114391,ENSG00000254772,0.03872494489015195
ENSG00000114391,ENSG00000173457,0.04663751060682393
ENSG00000114391,ENSG00000172922,-0.02457371698737448
ENSG00000114391,ENSG00000172500,-0.0422277655039042
ENSG00000114391,ENSG00000175550,0.06323506739758504
ENSG00000114391,ENSG00000069482,0.046317450677330556
ENSG00000114391,ENSG00000149357,-0.03178336351779906
ENSG00000114391,ENSG00000075239,-0.028230285381184973
ENSG00000114391,ENSG00000118181,0.07744389584931541
ENSG00000114391,ENSG00000111726,0.018717960812696773
ENSG00000114391,ENSG00000139168,0.016950694220800092
ENSG00000114391,ENSG00000167553,-0.019416413454084135
ENSG00000114391,ENSG00000139644,0.0508944171655867
ENSG00000114391,ENSG00000205352,-0.031238666678814853
ENSG00000114391,ENSG00000135486,-0.01527216244925857
ENSG00000114391,ENSG00000170515,0.02310464855274969
ENSG00000114391,ENSG00000092841,-0.05724029196725814
ENSG00000114391,ENSG00000110955,0.03540173433402314
ENSG00000114391,ENSG00000196531,0.02401296346295241
ENSG00000114391,ENSG00000111229,-0.044881411616766474
ENSG00000114391,ENSG00000088986,-0.2483594464196377
ENSG00000114391,ENSG00000139697,0.02705472853700797
